market,date,signal_trend,signal_vol,signal_overseas,signal_rsi,signal_macd,call,entry,exit,actual_move_pct,position_return_pct,correct,avg_abs_pct,magnitude_predicted,magnitude_actual,magnitude_match
coin,2022-12-19,,,,,,보합,16757.9766,16439.6797,-1.899,0.0,False,1.458,완만,보통,False
coin,2022-12-20,down,,down,,,하락,16439.6797,16906.3047,2.838,-2.838,False,1.4,완만,큰폭,False
coin,2022-12-21,up,,up,,,상승,16906.3047,16817.5352,-0.525,-0.525,False,1.425,완만,완만,True
coin,2022-12-22,,,,,,보합,16817.5352,16830.3418,0.076,0.0,True,1.347,완만,완만,True
coin,2022-12-23,,,,,,보합,16830.3418,16796.9531,-0.198,0.0,True,1.314,완만,완만,True
coin,2022-12-24,,,,,,보합,16796.9531,16847.7559,0.302,0.0,True,1.282,완만,완만,True
coin,2022-12-25,,,,,,보합,16847.7559,16841.9863,-0.034,0.0,True,1.239,완만,완만,True
coin,2022-12-26,,,,,,보합,16841.9863,16919.8047,0.462,0.0,True,1.189,완만,완만,True
coin,2022-12-27,,,,,,보합,16919.8047,16717.1738,-1.198,0.0,False,1.145,완만,보통,False
coin,2022-12-28,down,,down,,,하락,16717.1738,16552.5723,-0.985,0.985,True,1.134,완만,보통,False
coin,2022-12-29,,,,,,보합,16552.5723,16642.3418,0.542,0.0,True,1.124,완만,완만,True
coin,2022-12-30,,,,,,보합,16642.3418,16602.5859,-0.239,0.0,True,1.059,완만,완만,True
coin,2022-12-31,,,,,,보합,16602.5859,16547.4961,-0.332,0.0,True,1.057,완만,완만,True
coin,2023-01-01,,,,,,보합,16547.4961,16625.0801,0.469,0.0,True,1.067,완만,완만,True
coin,2023-01-02,,,,,,보합,16625.0801,16688.4707,0.381,0.0,True,1.077,완만,완만,True
coin,2023-01-03,,,,,,보합,16688.4707,16679.8574,-0.052,0.0,True,1.07,완만,완만,True
coin,2023-01-04,,,,,,보합,16679.8574,16863.2383,1.099,0.0,False,0.922,완만,보통,False
coin,2023-01-05,up,,up,,,상승,16863.2383,16836.7363,-0.157,-0.157,False,0.915,완만,완만,True
coin,2023-01-06,,,,,,보합,16836.7363,16951.9688,0.684,0.0,True,0.844,완만,완만,True
coin,2023-01-07,,,,,,보합,16951.9688,16955.0781,0.018,0.0,True,0.645,완만,완만,True
coin,2023-01-08,,,,,,보합,16955.0781,17091.1445,0.803,0.0,True,0.635,완만,보통,False
coin,2023-01-09,,,,,,보합,17091.1445,17196.5547,0.617,0.0,True,0.625,완만,완만,True
coin,2023-01-10,,,,,,보합,17196.5547,17446.293,1.452,0.0,False,0.57,완만,보통,False
coin,2023-01-11,up,down,up,,,상승,17446.293,17934.8965,2.801,2.801,True,0.459,완만,큰폭,False
coin,2023-01-12,up,down,up,down,,혼조,17934.8965,18869.5879,5.212,0.0,False,0.505,완만,큰폭,False
coin,2023-01-13,up,down,up,down,,혼조,18869.5879,19909.5742,5.511,0.0,False,0.641,완만,큰폭,False
coin,2023-01-14,up,down,up,down,,혼조,19909.5742,20976.2988,5.358,0.0,False,0.892,완만,큰폭,False
coin,2023-01-15,up,down,up,down,,혼조,20976.2988,20880.7988,-0.455,0.0,True,1.152,완만,완만,True
coin,2023-01-16,,,,down,,하락,20880.7988,21169.6328,1.383,-1.383,False,1.419,완만,보통,False
coin,2023-01-17,up,,up,down,,상승,21169.6328,21161.5195,-0.038,-0.038,False,1.418,완만,완만,True
coin,2023-01-18,,,,down,,하락,21161.5195,20688.7812,-2.234,2.234,True,1.428,완만,큰폭,False
coin,2023-01-19,down,,down,down,,하락,20688.7812,21086.793,1.924,-1.924,False,1.38,완만,보통,False
coin,2023-01-20,up,,up,down,,상승,21086.793,22676.5527,7.539,7.539,True,1.465,완만,큰폭,False
coin,2023-01-21,up,down,up,down,,혼조,22676.5527,22777.625,0.446,0.0,True,1.549,완만,완만,True
coin,2023-01-22,,,,down,,하락,22777.625,22720.416,-0.251,0.251,True,1.909,보통,완만,False
coin,2023-01-23,,,,down,,하락,22720.416,22934.4316,0.942,-0.942,False,1.908,보통,보통,True
coin,2023-01-24,,,,down,,하락,22934.4316,22636.4688,-1.299,1.299,True,1.902,보통,보통,True
coin,2023-01-25,down,,down,down,,하락,22636.4688,23117.8594,2.127,-2.127,False,1.946,보통,큰폭,False
coin,2023-01-26,up,,up,down,,상승,23117.8594,23032.7773,-0.368,-0.368,False,1.956,보통,완만,False
coin,2023-01-27,,,,down,,하락,23032.7773,23078.7285,0.2,-0.2,False,2.055,보통,완만,False
coin,2023-01-28,,,,down,,하락,23078.7285,23031.0898,-0.206,0.206,True,2.039,보통,완만,False
coin,2023-01-29,,,,down,,하락,23031.0898,23774.5664,3.228,-3.228,False,2.048,보통,큰폭,False
coin,2023-01-30,up,,up,down,,상승,23774.5664,22840.1387,-3.93,-3.93,False,2.018,보통,큰폭,False
coin,2023-01-31,down,,down,,,하락,22840.1387,23139.2832,1.31,-1.31,False,2.149,보통,보통,True
coin,2023-02-01,up,,up,down,,상승,23139.2832,23723.7695,2.526,2.526,True,2.273,보통,큰폭,False
coin,2023-02-02,up,,up,down,,상승,23723.7695,23471.8711,-1.062,-1.062,False,2.198,보통,보통,True
coin,2023-02-03,down,,down,,,하락,23471.8711,23449.3223,-0.096,0.096,True,2.064,보통,완만,False
coin,2023-02-04,,,,,,보합,23449.3223,23331.8477,-0.501,0.0,True,1.841,보통,완만,False
coin,2023-02-05,,,,,,보합,23331.8477,22955.666,-1.612,0.0,False,1.578,완만,보통,False
coin,2023-02-06,down,,down,,,하락,22955.666,22760.1094,-0.852,0.852,True,1.581,완만,보통,False
coin,2023-02-07,,,,,,보합,22760.1094,23264.291,2.215,0.0,False,1.592,보통,큰폭,False
coin,2023-02-08,up,,up,,,상승,23264.291,22939.3984,-1.397,-1.397,False,1.633,보통,보통,True
coin,2023-02-09,down,,down,,,하락,22939.3984,21819.0391,-4.884,4.884,True,1.632,보통,큰폭,False
coin,2023-02-10,down,up,down,,,하락,21819.0391,21651.1836,-0.769,0.769,True,1.605,보통,보통,True
coin,2023-02-11,,,,,,보합,21651.1836,21870.875,1.015,0.0,False,1.473,완만,보통,False
coin,2023-02-12,up,,up,,,상승,21870.875,21788.2031,-0.378,-0.378,False,1.489,완만,완만,True
coin,2023-02-13,,,,,,보합,21788.2031,21808.1016,0.091,0.0,True,1.527,완만,완만,True
coin,2023-02-14,,,,,,보합,21808.1016,22220.8047,1.892,0.0,False,1.499,완만,큰폭,False
coin,2023-02-15,up,,up,,,상승,22220.8047,24307.8418,9.392,9.392,True,1.438,완만,큰폭,False
coin,2023-02-16,up,down,up,,,상승,24307.8418,23623.4746,-2.815,-2.815,False,1.427,완만,큰폭,False
coin,2023-02-17,down,,down,,,하락,23623.4746,24565.6016,3.988,-3.988,False,1.878,보통,큰폭,False
coin,2023-02-18,up,,up,,,상승,24565.6016,24641.2773,0.308,0.308,True,2.009,보통,완만,False
coin,2023-02-19,,,,,,보합,24641.2773,24327.6426,-1.273,0.0,False,2.198,보통,보통,True
coin,2023-02-20,down,,down,,,하락,24327.6426,24829.1484,2.061,-2.061,False,2.052,보통,큰폭,False
coin,2023-02-21,up,,up,,,상승,24829.1484,24436.3535,-1.582,-1.582,False,1.919,보통,보통,True
coin,2023-02-22,down,,down,,,하락,24436.3535,24188.8438,-1.013,1.013,True,1.956,보통,보통,True
coin,2023-02-23,down,,down,,,하락,24188.8438,23947.4922,-0.998,0.998,True,1.909,보통,보통,True
coin,2023-02-24,,,,,,보합,23947.4922,23198.127,-3.129,0.0,False,1.907,보통,큰폭,False
coin,2023-02-25,down,,down,,,하락,23198.127,23175.375,-0.098,0.098,True,1.952,보통,완만,False
coin,2023-02-26,,,,,,보합,23175.375,23561.2129,1.665,0.0,False,2.083,보통,보통,True
coin,2023-02-27,up,,up,,,상승,23561.2129,23522.8711,-0.163,-0.163,False,2.008,보통,완만,False
coin,2023-02-28,,,,,,보합,23522.8711,23147.3535,-1.596,0.0,False,2.048,보통,보통,True
coin,2023-03-01,down,,down,,,하락,23147.3535,23646.5508,2.157,-2.157,False,1.946,보통,큰폭,False
coin,2023-03-02,up,,up,,,상승,23646.5508,23475.4668,-0.724,-0.724,False,1.956,보통,보통,True
coin,2023-03-03,,,,,,보합,23475.4668,22362.6797,-4.74,0.0,False,1.819,보통,큰폭,False
coin,2023-03-04,down,up,down,,,하락,22362.6797,22353.3496,-0.042,0.042,True,1.817,보통,완만,False
coin,2023-03-05,,,,,,보합,22353.3496,22435.5137,0.368,0.0,True,2.003,보통,완만,False
coin,2023-03-06,,,,,,보합,22435.5137,22429.7578,-0.026,0.0,True,1.986,보통,완만,False
coin,2023-03-07,,,,,,보합,22429.7578,22219.7695,-0.936,0.0,True,2.0,보통,보통,True
coin,2023-03-08,,,,,,보합,22219.7695,21718.0801,-2.258,0.0,False,1.907,보통,큰폭,False
coin,2023-03-09,down,,down,,,하락,21718.0801,20363.0215,-6.239,6.239,True,1.484,완만,큰폭,False
coin,2023-03-10,down,up,down,up,,혼조,20363.0215,20187.2441,-0.863,0.0,True,1.456,완만,보통,False
coin,2023-03-11,,,,up,,상승,20187.2441,20632.4102,2.205,2.205,True,1.569,보통,큰폭,False
coin,2023-03-12,up,,up,,,상승,20632.4102,22163.9492,7.423,7.423,True,1.597,보통,큰폭,False
coin,2023-03-13,up,down,up,,,상승,22163.9492,24197.5332,9.175,9.175,True,1.643,보통,큰폭,False
coin,2023-03-14,up,down,up,,,상승,24197.5332,24746.0742,2.267,2.267,True,1.911,보통,큰폭,False
coin,2023-03-15,up,,up,,,상승,24746.0742,24375.9609,-1.496,-1.496,False,2.291,큰폭,보통,False
coin,2023-03-16,down,,down,,,하락,24375.9609,25052.7891,2.777,-2.777,False,2.354,큰폭,큰폭,True
coin,2023-03-17,up,,up,,,상승,25052.7891,27423.9297,9.465,9.465,True,2.378,큰폭,큰폭,True
coin,2023-03-18,up,down,up,down,,혼조,27423.9297,26965.8789,-1.67,0.0,False,2.361,큰폭,보통,False
coin,2023-03-19,down,,down,,,하락,26965.8789,28038.6758,3.978,-3.978,False,2.829,큰폭,큰폭,True
coin,2023-03-20,up,,up,down,,상승,28038.6758,27767.2363,-0.968,-0.968,False,2.829,큰폭,보통,False
coin,2023-03-21,,,,down,,하락,27767.2363,28175.8164,1.471,-1.471,False,3.02,큰폭,보통,False
coin,2023-03-22,up,,up,down,,상승,28175.8164,27307.4375,-3.082,-3.082,False,2.989,큰폭,큰폭,True
coin,2023-03-23,down,,down,,,하락,27307.4375,28333.9727,3.759,-3.759,False,2.955,큰폭,큰폭,True
coin,2023-03-24,up,,up,,,상승,28333.9727,27493.2852,-2.967,-2.967,False,3.072,큰폭,큰폭,True
coin,2023-03-25,down,,down,,,하락,27493.2852,27494.707,0.005,-0.005,False,3.023,큰폭,완만,False
coin,2023-03-26,,,,,,보합,27494.707,27994.3301,1.817,0.0,False,3.17,큰폭,보통,False
coin,2023-03-27,up,,up,,,상승,27994.3301,27139.8887,-3.052,-3.052,False,3.152,큰폭,큰폭,True
coin,2023-03-28,down,,down,,,하락,27139.8887,27268.1309,0.473,-0.473,False,3.241,큰폭,완만,False
coin,2023-03-29,,,,,,보합,27268.1309,28348.4414,3.962,0.0,False,3.347,큰폭,큰폭,True
