market,date,signal_trend,signal_vol,signal_overseas,call,entry,exit,actual_move_pct,position_return_pct,correct
kr,2018-03-16,,,,보합,2492.38,2493.97,0.064,0.0,True
kr,2018-03-19,,,,보합,2493.97,2475.03,-0.759,0.0,True
kr,2018-03-20,,,down,하락,2475.03,2485.52,0.424,-0.424,False
kr,2018-03-21,,,,보합,2485.52,2484.97,-0.022,0.0,True
kr,2018-03-22,,,,보합,2484.97,2496.02,0.445,0.0,True
kr,2018-03-23,,,down,하락,2496.02,2416.76,-3.175,3.175,True
kr,2018-03-26,down,up,down,하락,2416.76,2437.08,0.841,-0.841,False
kr,2018-03-27,,,up,상승,2437.08,2452.06,0.615,0.615,True
kr,2018-03-28,,,down,하락,2452.06,2419.29,-1.336,1.336,True
kr,2018-03-29,down,,,하락,2419.29,2436.37,0.706,-0.706,False
kr,2018-03-30,,,up,상승,2436.37,2445.85,0.389,0.389,True
kr,2018-04-02,,,up,상승,2445.85,2444.16,-0.069,-0.069,False
kr,2018-04-03,,,down,하락,2444.16,2442.43,-0.071,0.071,True
kr,2018-04-04,,,up,상승,2442.43,2408.06,-1.407,-1.407,False
kr,2018-04-05,down,up,up,상승,2408.06,2437.52,1.223,1.223,True
kr,2018-04-06,up,,,상승,2437.52,2429.58,-0.326,-0.326,False
kr,2018-04-09,,,down,하락,2429.58,2444.08,0.597,-0.597,False
kr,2018-04-10,,,,보합,2444.08,2450.74,0.272,0.0,True
kr,2018-04-11,,,up,상승,2450.74,2444.22,-0.266,-0.266,False
kr,2018-04-12,,,,보합,2444.22,2442.71,-0.062,0.0,True
kr,2018-04-13,,,,보합,2442.71,2455.07,0.506,0.0,True
kr,2018-04-16,,,,보합,2455.07,2457.49,0.099,0.0,True
kr,2018-04-17,,,,보합,2457.49,2453.77,-0.151,0.0,True
kr,2018-04-18,,,up,상승,2453.77,2479.98,1.068,1.068,True
kr,2018-04-19,up,,,상승,2479.98,2486.1,0.247,0.247,True
kr,2018-04-20,,,,보합,2486.1,2476.33,-0.393,0.0,True
kr,2018-04-23,,,,보합,2476.33,2474.11,-0.09,0.0,True
kr,2018-04-24,,,,보합,2474.11,2464.14,-0.403,0.0,True
kr,2018-04-25,,,down,하락,2464.14,2448.81,-0.622,0.622,True
kr,2018-04-26,,,,보합,2448.81,2475.64,1.096,0.0,False
kr,2018-04-27,up,down,up,상승,2475.64,2492.4,0.677,0.677,True
kr,2018-04-30,,,,보합,2492.4,2515.38,0.922,0.0,True
kr,2018-05-02,,,,보합,2515.38,2505.61,-0.388,0.0,True
kr,2018-05-03,,,,보합,2505.61,2487.25,-0.733,0.0,True
kr,2018-05-04,,,,보합,2487.25,2461.38,-1.04,0.0,False
kr,2018-05-08,down,up,,혼조,2461.38,2449.81,-0.47,0.0,True
kr,2018-05-09,,,,보합,2449.81,2443.98,-0.238,0.0,True
kr,2018-05-10,,,,보합,2443.98,2464.16,0.826,0.0,True
kr,2018-05-11,,,,보합,2464.16,2477.71,0.55,0.0,True
kr,2018-05-14,,,,보합,2477.71,2476.11,-0.065,0.0,True
kr,2018-05-15,,,,보합,2476.11,2458.54,-0.71,0.0,True
kr,2018-05-16,,,,보합,2458.54,2459.82,0.052,0.0,True
kr,2018-05-17,,,,보합,2459.82,2448.45,-0.462,0.0,True
kr,2018-05-18,,,,보합,2448.45,2460.65,0.498,0.0,True
kr,2018-05-21,,,,보합,2460.65,2465.57,0.2,0.0,True
kr,2018-05-23,,,,보합,2465.57,2471.91,0.257,0.0,True
kr,2018-05-24,,,,보합,2471.91,2466.01,-0.239,0.0,True
kr,2018-05-25,,,,보합,2466.01,2460.8,-0.211,0.0,True
kr,2018-05-28,,,,보합,2460.8,2478.96,0.738,0.0,True
kr,2018-05-29,,,,보합,2478.96,2457.25,-0.876,0.0,True
kr,2018-05-30,,,down,하락,2457.25,2409.03,-1.962,1.962,True
kr,2018-05-31,down,up,up,상승,2409.03,2423.01,0.58,0.58,True
kr,2018-06-01,,,,보합,2423.01,2438.96,0.658,0.0,True
kr,2018-06-04,,,up,상승,2438.96,2447.76,0.361,0.361,True
kr,2018-06-05,,,,보합,2447.76,2453.76,0.245,0.0,True
kr,2018-06-07,,,,보합,2453.76,2470.58,0.685,0.0,True
kr,2018-06-08,,,,보합,2470.58,2451.58,-0.769,0.0,True
kr,2018-06-11,,,,보합,2451.58,2470.15,0.757,0.0,True
kr,2018-06-12,,,,보합,2470.15,2468.83,-0.053,0.0,True
kr,2018-06-14,,,,보합,2468.83,2423.48,-1.837,0.0,False
kr,2018-06-15,down,up,,혼조,2423.48,2404.04,-0.802,0.0,True
kr,2018-06-18,,,,보합,2404.04,2376.24,-1.156,0.0,False
kr,2018-06-19,down,,,하락,2376.24,2340.11,-1.52,1.52,True
kr,2018-06-20,down,up,,혼조,2340.11,2363.91,1.017,0.0,False
kr,2018-06-21,up,,,상승,2363.91,2337.83,-1.103,-1.103,False
kr,2018-06-22,down,,,하락,2337.83,2357.22,0.829,-0.829,False
kr,2018-06-25,,,,보합,2357.22,2357.88,0.028,0.0,True
kr,2018-06-26,,,down,하락,2357.88,2350.92,-0.295,0.295,True
kr,2018-06-27,,,,보합,2350.92,2342.03,-0.378,0.0,True
kr,2018-06-28,,,,보합,2342.03,2314.24,-1.187,0.0,False
kr,2018-06-29,down,,,하락,2314.24,2326.13,0.514,-0.514,False
kr,2018-07-02,,,,보합,2326.13,2271.54,-2.347,0.0,False
kr,2018-07-03,down,up,,혼조,2271.54,2272.76,0.054,0.0,True
kr,2018-07-04,,,,보합,2272.76,2265.46,-0.321,0.0,True
kr,2018-07-05,,,,보합,2265.46,2257.55,-0.349,0.0,True
kr,2018-07-06,,,,보합,2257.55,2272.87,0.679,0.0,True
kr,2018-07-09,,,,보합,2272.87,2285.8,0.569,0.0,True
kr,2018-07-10,,,,보합,2285.8,2294.16,0.366,0.0,True
kr,2018-07-11,,,,보합,2294.16,2280.62,-0.59,0.0,True
kr,2018-07-12,,,,보합,2280.62,2285.06,0.195,0.0,True
kr,2018-07-13,,,,보합,2285.06,2310.9,1.131,0.0,False
kr,2018-07-16,up,,,상승,2310.9,2301.99,-0.386,-0.386,False
kr,2018-07-17,,,,보합,2301.99,2297.92,-0.177,0.0,True
kr,2018-07-18,,,,보합,2297.92,2290.11,-0.34,0.0,True
kr,2018-07-19,,,,보합,2290.11,2282.29,-0.341,0.0,True
kr,2018-07-20,,,,보합,2282.29,2289.19,0.302,0.0,True
kr,2018-07-23,,,,보합,2289.19,2269.31,-0.868,0.0,True
kr,2018-07-24,,,,보합,2269.31,2280.2,0.48,0.0,True
kr,2018-07-25,,,,보합,2280.2,2273.03,-0.314,0.0,True
kr,2018-07-26,,,,보합,2273.03,2289.06,0.705,0.0,True
kr,2018-07-27,,,,보합,2289.06,2294.99,0.259,0.0,True
kr,2018-07-30,,,,보합,2294.99,2293.51,-0.064,0.0,True
kr,2018-07-31,,,,보합,2293.51,2295.26,0.076,0.0,True
kr,2018-08-01,,,,보합,2295.26,2307.07,0.515,0.0,True
kr,2018-08-02,,,,보합,2307.07,2270.2,-1.598,0.0,False
kr,2018-08-03,down,up,,혼조,2270.2,2287.68,0.77,0.0,True
kr,2018-08-06,,,,보합,2287.68,2286.5,-0.052,0.0,True
kr,2018-08-07,,,,보합,2286.5,2300.16,0.597,0.0,True
kr,2018-08-08,,,,보합,2300.16,2301.45,0.056,0.0,True
kr,2018-08-09,,,,보합,2301.45,2303.71,0.098,0.0,True
kr,2018-08-10,,,,보합,2303.71,2282.79,-0.908,0.0,True
kr,2018-08-13,,,,보합,2282.79,2248.45,-1.504,0.0,False
kr,2018-08-14,down,up,,혼조,2248.45,2258.91,0.465,0.0,True
kr,2018-08-16,,,,보합,2258.91,2240.8,-0.802,0.0,True
kr,2018-08-17,,,,보합,2240.8,2247.05,0.279,0.0,True
kr,2018-08-20,,,,보합,2247.05,2247.88,0.037,0.0,True
kr,2018-08-21,,,,보합,2247.88,2270.06,0.987,0.0,True
kr,2018-08-22,,,,보합,2270.06,2273.33,0.144,0.0,True
kr,2018-08-23,,,,보합,2273.33,2282.6,0.408,0.0,True
kr,2018-08-24,,,,보합,2282.6,2293.21,0.465,0.0,True
kr,2018-08-27,,,,보합,2293.21,2299.3,0.266,0.0,True
kr,2018-08-28,,,,보합,2299.3,2303.12,0.166,0.0,True
kr,2018-08-29,,,,보합,2303.12,2309.03,0.257,0.0,True
kr,2018-08-30,,,,보합,2309.03,2307.35,-0.073,0.0,True
kr,2018-08-31,,,,보합,2307.35,2322.88,0.673,0.0,True
kr,2018-09-03,,,,보합,2322.88,2307.03,-0.682,0.0,True
kr,2018-09-04,,,,보합,2307.03,2315.72,0.377,0.0,True
kr,2018-09-05,,,,보합,2315.72,2291.77,-1.034,0.0,False
kr,2018-09-06,down,up,,혼조,2291.77,2287.61,-0.182,0.0,True
kr,2018-09-07,,,,보합,2287.61,2281.58,-0.264,0.0,True
kr,2018-09-10,,,,보합,2281.58,2288.66,0.31,0.0,True
kr,2018-09-11,,,,보합,2288.66,2283.2,-0.239,0.0,True
kr,2018-09-12,,,,보합,2283.2,2282.92,-0.012,0.0,True
kr,2018-09-13,,,,보합,2282.92,2286.23,0.145,0.0,True
kr,2018-09-14,,,,보합,2286.23,2318.25,1.401,0.0,False
kr,2018-09-17,up,down,,혼조,2318.25,2303.01,-0.657,0.0,True
kr,2018-09-18,,,,보합,2303.01,2308.98,0.259,0.0,True
kr,2018-09-19,,,,보합,2308.98,2308.46,-0.023,0.0,True
kr,2018-09-20,,,,보합,2308.46,2323.45,0.649,0.0,True
kr,2018-09-21,,,,보합,2323.45,2339.17,0.677,0.0,True
kr,2018-09-27,,,,보합,2339.17,2355.43,0.695,0.0,True
kr,2018-09-28,,,,보합,2355.43,2343.07,-0.525,0.0,True
kr,2018-10-01,,,,보합,2343.07,2338.88,-0.179,0.0,True
kr,2018-10-02,,,,보합,2338.88,2309.57,-1.253,0.0,False
kr,2018-10-04,down,up,,혼조,2309.57,2274.49,-1.519,0.0,False
kr,2018-10-05,down,up,,혼조,2274.49,2267.52,-0.306,0.0,True
kr,2018-10-08,,,,보합,2267.52,2253.83,-0.604,0.0,True
kr,2018-10-10,,,,보합,2253.83,2228.61,-1.119,0.0,False
kr,2018-10-11,down,up,down,하락,2228.61,2129.67,-4.44,4.44,True
kr,2018-10-12,down,up,down,하락,2129.67,2161.85,1.511,-1.511,False
kr,2018-10-15,up,,up,상승,2161.85,2145.12,-0.774,-0.774,False
kr,2018-10-16,,,,보합,2145.12,2145.12,0.0,0.0,True
kr,2018-10-17,,,up,상승,2145.12,2167.51,1.044,1.044,True
kr,2018-10-18,up,,,상승,2167.51,2148.31,-0.886,-0.886,False
kr,2018-10-19,,,down,하락,2148.31,2156.26,0.37,-0.37,False
kr,2018-10-22,,,,보합,2156.26,2161.71,0.253,0.0,True
kr,2018-10-23,,,,보합,2161.71,2106.1,-2.573,0.0,False
kr,2018-10-24,down,up,,혼조,2106.1,2097.58,-0.405,0.0,True
kr,2018-10-25,,,down,하락,2097.58,2063.3,-1.634,1.634,True
kr,2018-10-26,down,,up,혼조,2063.3,2027.15,-1.752,0.0,False
kr,2018-10-29,down,,down,하락,2027.15,1996.05,-1.534,1.534,True
kr,2018-10-30,down,,,하락,1996.05,2014.69,0.934,-0.934,False
kr,2018-10-31,,,up,상승,2014.69,2029.69,0.745,0.745,True
kr,2018-11-01,,,up,상승,2029.69,2024.46,-0.258,-0.258,False
kr,2018-11-02,,,up,상승,2024.46,2096.0,3.534,3.534,True
kr,2018-11-05,up,down,,혼조,2096.0,2076.92,-0.91,0.0,True
kr,2018-11-06,,,,보합,2076.92,2089.62,0.611,0.0,True
kr,2018-11-07,,,,보합,2089.62,2078.69,-0.523,0.0,True
kr,2018-11-08,,,up,상승,2078.69,2092.63,0.671,0.671,True
kr,2018-11-09,,,,보합,2092.63,2086.09,-0.313,0.0,True
kr,2018-11-12,,,,보합,2086.09,2080.44,-0.271,0.0,True
kr,2018-11-13,,,down,하락,2080.44,2071.23,-0.443,0.443,True
kr,2018-11-14,,,,보합,2071.23,2068.05,-0.154,0.0,True
kr,2018-11-15,,,,보합,2068.05,2088.06,0.968,0.0,True
kr,2018-11-16,,,up,상승,2088.06,2092.4,0.208,0.208,True
kr,2018-11-19,,,,보합,2092.4,2100.56,0.39,0.0,True
kr,2018-11-20,,,down,하락,2100.56,2082.58,-0.856,0.856,True
kr,2018-11-21,,,down,하락,2082.58,2076.55,-0.29,0.29,True
kr,2018-11-22,,,,보합,2076.55,2069.95,-0.318,0.0,True
kr,2018-11-23,,,,보합,2069.95,2057.48,-0.602,0.0,True
kr,2018-11-26,,,,보합,2057.48,2083.02,1.241,0.0,False
kr,2018-11-27,up,,up,상승,2083.02,2099.42,0.787,0.787,True
kr,2018-11-28,,,,보합,2099.42,2108.22,0.419,0.0,True
kr,2018-11-29,,,up,상승,2108.22,2114.1,0.279,0.279,True
kr,2018-11-30,,,,보합,2114.1,2096.86,-0.815,0.0,True
kr,2018-12-03,,,,보합,2096.86,2131.93,1.673,0.0,False
kr,2018-12-04,up,down,up,상승,2131.93,2114.35,-0.825,-0.825,False
kr,2018-12-05,,,down,하락,2114.35,2101.31,-0.617,0.617,True
kr,2018-12-06,,,down,하락,2101.31,2068.69,-1.552,1.552,True
kr,2018-12-07,down,up,,혼조,2068.69,2075.76,0.342,0.0,True
kr,2018-12-10,,,down,하락,2075.76,2053.79,-1.058,1.058,True
kr,2018-12-11,down,,,하락,2053.79,2052.97,-0.04,0.04,True
kr,2018-12-12,,,,보합,2052.97,2082.57,1.442,0.0,False
kr,2018-12-13,up,down,,혼조,2082.57,2095.55,0.623,0.0,True
kr,2018-12-14,,,,보합,2095.55,2069.38,-1.249,0.0,False
kr,2018-12-17,down,,down,하락,2069.38,2071.09,0.083,-0.083,False
kr,2018-12-18,,,down,하락,2071.09,2062.11,-0.434,0.434,True
kr,2018-12-19,,,,보합,2062.11,2078.84,0.811,0.0,True
kr,2018-12-20,,,down,하락,2078.84,2060.12,-0.901,0.901,True
kr,2018-12-21,,,down,하락,2060.12,2061.49,0.067,-0.067,False
kr,2018-12-24,,,down,하락,2061.49,2055.01,-0.314,0.314,True
kr,2018-12-26,,,down,하락,2055.01,2028.01,-1.314,1.314,True
kr,2018-12-27,down,,up,혼조,2028.01,2028.44,0.021,0.0,True
kr,2018-12-28,,,,보합,2028.44,2041.04,0.621,0.0,True
kr,2019-01-02,,,,보합,2041.04,2010.0,-1.521,0.0,False
kr,2019-01-03,down,up,,혼조,2010.0,1993.7,-0.811,0.0,True
kr,2019-01-04,,,down,하락,1993.7,2010.25,0.83,-0.83,False
kr,2019-01-07,,,up,상승,2010.25,2037.1,1.336,1.336,True
kr,2019-01-08,up,,,상승,2037.1,2025.27,-0.581,-0.581,False
kr,2019-01-09,,,,보합,2025.27,2064.71,1.947,0.0,False
kr,2019-01-10,up,down,,혼조,2064.71,2063.28,-0.069,0.0,True
kr,2019-01-11,,,,보합,2063.28,2075.57,0.596,0.0,True
kr,2019-01-14,,,,보합,2075.57,2064.52,-0.532,0.0,True
kr,2019-01-15,,,,보합,2064.52,2097.18,1.582,0.0,False
kr,2019-01-16,up,down,up,상승,2097.18,2106.1,0.425,0.425,True
kr,2019-01-17,,,,보합,2106.1,2107.06,0.046,0.0,True
kr,2019-01-18,,,,보합,2107.06,2124.28,0.817,0.0,True
kr,2019-01-21,,,up,상승,2124.28,2124.61,0.016,0.016,True
kr,2019-01-22,,,up,상승,2124.61,2117.77,-0.322,-0.322,False
kr,2019-01-23,,,down,하락,2117.77,2127.78,0.473,-0.473,False
kr,2019-01-24,,,,보합,2127.78,2145.03,0.811,0.0,True
kr,2019-01-25,,,,보합,2145.03,2177.73,1.524,0.0,False
kr,2019-01-28,up,down,,혼조,2177.73,2177.3,-0.02,0.0,True
kr,2019-01-29,,,,보합,2177.3,2183.36,0.278,0.0,True
kr,2019-01-30,,,,보합,2183.36,2206.2,1.046,0.0,False
kr,2019-01-31,up,,up,상승,2206.2,2204.85,-0.061,-0.061,False
kr,2019-02-01,,,,보합,2204.85,2203.46,-0.063,0.0,True
kr,2019-02-07,,,,보합,2203.46,2203.42,-0.002,0.0,True
kr,2019-02-08,,,,보합,2203.42,2177.05,-1.197,0.0,False
kr,2019-02-11,down,up,,혼조,2177.05,2180.73,0.169,0.0,True
kr,2019-02-12,,,,보합,2180.73,2190.47,0.447,0.0,True
kr,2019-02-13,,,up,상승,2190.47,2201.48,0.503,0.503,True
kr,2019-02-14,,,,보합,2201.48,2225.85,1.107,0.0,False
kr,2019-02-15,up,down,,혼조,2225.85,2196.09,-1.337,0.0,False
kr,2019-02-18,down,up,up,상승,2196.09,2210.89,0.674,0.674,True
kr,2019-02-19,,,up,상승,2210.89,2205.63,-0.238,-0.238,False
kr,2019-02-20,,,,보합,2205.63,2229.76,1.094,0.0,False
kr,2019-02-21,up,,,상승,2229.76,2228.66,-0.049,-0.049,False
kr,2019-02-22,,,,보합,2228.66,2230.5,0.083,0.0,True
kr,2019-02-25,,,,보합,2230.5,2232.56,0.092,0.0,True
kr,2019-02-26,,,,보합,2232.56,2226.6,-0.267,0.0,True
kr,2019-02-27,,,,보합,2226.6,2234.79,0.368,0.0,True
kr,2019-02-28,,,,보합,2234.79,2195.44,-1.761,0.0,False
kr,2019-03-04,down,up,,혼조,2195.44,2190.66,-0.218,0.0,True
kr,2019-03-05,,,,보합,2190.66,2179.23,-0.522,0.0,True
kr,2019-03-06,,,,보합,2179.23,2175.6,-0.167,0.0,True
kr,2019-03-07,,,,보합,2175.6,2165.79,-0.451,0.0,True
kr,2019-03-08,,,,보합,2165.79,2137.44,-1.309,0.0,False
kr,2019-03-11,down,up,,혼조,2137.44,2138.1,0.031,0.0,True
kr,2019-03-12,,,up,상승,2138.1,2157.18,0.892,0.892,True
kr,2019-03-13,,,,보합,2157.18,2148.41,-0.407,0.0,True
kr,2019-03-14,,,,보합,2148.41,2155.68,0.338,0.0,True
kr,2019-03-15,,,,보합,2155.68,2176.11,0.948,0.0,True
kr,2019-03-18,,,,보합,2176.11,2179.49,0.155,0.0,True
kr,2019-03-19,,,,보합,2179.49,2177.62,-0.086,0.0,True
kr,2019-03-20,,,,보합,2177.62,2177.1,-0.024,0.0,True
kr,2019-03-21,,,,보합,2177.1,2184.88,0.357,0.0,True
kr,2019-03-22,,,up,상승,2184.88,2186.95,0.095,0.095,True
kr,2019-03-25,,,down,하락,2186.95,2144.86,-1.925,1.925,True
kr,2019-03-26,down,up,,혼조,2144.86,2148.8,0.184,0.0,True
kr,2019-03-27,,,,보합,2148.8,2145.62,-0.148,0.0,True
kr,2019-03-28,,,,보합,2145.62,2128.1,-0.817,0.0,True
kr,2019-03-29,,,,보합,2128.1,2140.67,0.591,0.0,True
kr,2019-04-01,,,,보합,2140.67,2168.28,1.29,0.0,False
kr,2019-04-02,up,down,up,상승,2168.28,2177.18,0.41,0.41,True
kr,2019-04-03,,,,보합,2177.18,2203.27,1.198,0.0,False
kr,2019-04-04,up,down,,혼조,2203.27,2206.53,0.148,0.0,True
kr,2019-04-05,,,,보합,2206.53,2209.61,0.14,0.0,True
kr,2019-04-08,,,,보합,2209.61,2210.6,0.045,0.0,True
kr,2019-04-09,,,,보합,2210.6,2213.56,0.134,0.0,True
kr,2019-04-10,,,,보합,2213.56,2224.39,0.489,0.0,True
kr,2019-04-11,,,,보합,2224.39,2224.44,0.002,0.0,True
kr,2019-04-12,,,,보합,2224.44,2233.45,0.405,0.0,True
kr,2019-04-15,,,,보합,2233.45,2242.88,0.422,0.0,True
kr,2019-04-16,,,,보합,2242.88,2248.63,0.256,0.0,True
kr,2019-04-17,,,,보합,2248.63,2245.89,-0.122,0.0,True
kr,2019-04-18,,,,보합,2245.89,2213.77,-1.43,0.0,False
kr,2019-04-19,down,up,,혼조,2213.77,2216.15,0.108,0.0,True
kr,2019-04-22,,,,보합,2216.15,2216.65,0.023,0.0,True
kr,2019-04-23,,,,보합,2216.65,2220.51,0.174,0.0,True
kr,2019-04-24,,,,보합,2220.51,2201.03,-0.877,0.0,True
kr,2019-04-25,,,,보합,2201.03,2190.5,-0.478,0.0,True
kr,2019-04-26,,,,보합,2190.5,2179.31,-0.511,0.0,True
kr,2019-04-29,,,,보합,2179.31,2216.43,1.703,0.0,False
kr,2019-04-30,up,down,,혼조,2216.43,2203.59,-0.579,0.0,True
kr,2019-05-02,,,,보합,2203.59,2212.75,0.416,0.0,True
kr,2019-05-03,,,,보합,2212.75,2196.32,-0.743,0.0,True
kr,2019-05-07,,,,보합,2196.32,2176.99,-0.88,0.0,True
kr,2019-05-08,,,down,하락,2176.99,2168.01,-0.412,0.412,True
kr,2019-05-09,,,,보합,2168.01,2102.01,-3.044,0.0,False
kr,2019-05-10,down,up,,혼조,2102.01,2108.04,0.287,0.0,True
kr,2019-05-13,,,,보합,2108.04,2079.01,-1.377,0.0,False
kr,2019-05-14,down,up,down,하락,2079.01,2081.84,0.136,-0.136,False
kr,2019-05-15,,,,보합,2081.84,2092.78,0.525,0.0,True
kr,2019-05-16,,,,보합,2092.78,2067.69,-1.199,0.0,False
kr,2019-05-17,down,,,하락,2067.69,2055.8,-0.575,0.575,True
kr,2019-05-20,,,,보합,2055.8,2055.71,-0.004,0.0,True
kr,2019-05-21,,,,보합,2055.71,2061.25,0.269,0.0,True
kr,2019-05-22,,,,보합,2061.25,2064.86,0.175,0.0,True
kr,2019-05-23,,,,보합,2064.86,2059.59,-0.255,0.0,True
kr,2019-05-24,,,down,하락,2059.59,2045.31,-0.693,0.693,True
kr,2019-05-27,,,,보합,2045.31,2044.21,-0.054,0.0,True
kr,2019-05-28,,,,보합,2044.21,2048.83,0.226,0.0,True
kr,2019-05-29,,,,보합,2048.83,2023.32,-1.245,0.0,False
kr,2019-05-30,down,,,하락,2023.32,2038.8,0.765,-0.765,False
kr,2019-05-31,,,,보합,2038.8,2041.74,0.144,0.0,True
kr,2019-06-03,,,down,하락,2041.74,2067.85,1.279,-1.279,False
kr,2019-06-04,up,,,상승,2067.85,2066.97,-0.043,-0.043,False
kr,2019-06-05,,,up,상승,2066.97,2069.11,0.104,0.104,True
kr,2019-06-07,,,,보합,2069.11,2072.33,0.156,0.0,True
kr,2019-06-10,,,up,상승,2072.33,2099.49,1.311,1.311,True
kr,2019-06-11,up,down,,혼조,2099.49,2111.81,0.587,0.0,True
kr,2019-06-12,,,,보합,2111.81,2108.75,-0.145,0.0,True
kr,2019-06-13,,,,보합,2108.75,2103.15,-0.266,0.0,True
kr,2019-06-14,,,,보합,2103.15,2095.41,-0.368,0.0,True
kr,2019-06-17,,,,보합,2095.41,2090.73,-0.223,0.0,True
kr,2019-06-18,,,,보합,2090.73,2098.71,0.382,0.0,True
kr,2019-06-19,,,,보합,2098.71,2124.78,1.242,0.0,False
kr,2019-06-20,up,down,,혼조,2124.78,2131.29,0.306,0.0,True
kr,2019-06-21,,,,보합,2131.29,2125.62,-0.266,0.0,True
kr,2019-06-24,,,,보합,2125.62,2126.33,0.033,0.0,True
kr,2019-06-25,,,,보합,2126.33,2121.64,-0.221,0.0,True
kr,2019-06-26,,,,보합,2121.64,2121.85,0.01,0.0,True
kr,2019-06-27,,,,보합,2121.85,2134.32,0.588,0.0,True
kr,2019-06-28,,,,보합,2134.32,2130.62,-0.173,0.0,True
kr,2019-07-01,,,,보합,2130.62,2129.74,-0.041,0.0,True
kr,2019-07-02,,,,보합,2129.74,2122.02,-0.362,0.0,True
kr,2019-07-03,,,,보합,2122.02,2096.02,-1.225,0.0,False
kr,2019-07-04,down,up,,혼조,2096.02,2108.73,0.606,0.0,True
kr,2019-07-05,,,,보합,2108.73,2110.59,0.088,0.0,True
kr,2019-07-08,,,,보합,2110.59,2064.17,-2.199,0.0,False
kr,2019-07-09,down,up,,혼조,2064.17,2052.03,-0.588,0.0,True
kr,2019-07-10,,,,보합,2052.03,2058.78,0.329,0.0,True
kr,2019-07-11,,,,보합,2058.78,2080.58,1.059,0.0,False
kr,2019-07-12,up,down,,혼조,2080.58,2086.66,0.292,0.0,True
kr,2019-07-15,,,,보합,2086.66,2082.48,-0.2,0.0,True
kr,2019-07-16,,,,보합,2082.48,2091.87,0.451,0.0,True
kr,2019-07-17,,,,보합,2091.87,2072.92,-0.906,0.0,True
kr,2019-07-18,,,,보합,2072.92,2066.55,-0.307,0.0,True
kr,2019-07-19,,,,보합,2066.55,2094.36,1.346,0.0,False
kr,2019-07-22,up,down,,혼조,2094.36,2093.34,-0.049,0.0,True
kr,2019-07-23,,,,보합,2093.34,2101.45,0.387,0.0,True
kr,2019-07-24,,,,보합,2101.45,2082.3,-0.911,0.0,True
kr,2019-07-25,,,,보합,2082.3,2074.48,-0.376,0.0,True
kr,2019-07-26,,,,보합,2074.48,2066.26,-0.396,0.0,True
kr,2019-07-29,,,,보합,2066.26,2029.48,-1.78,0.0,False
kr,2019-07-30,down,up,,혼조,2029.48,2038.68,0.453,0.0,True
kr,2019-07-31,,,,보합,2038.68,2024.55,-0.693,0.0,True
kr,2019-08-01,,,down,하락,2024.55,2017.34,-0.356,0.356,True
kr,2019-08-02,,,,보합,2017.34,1998.13,-0.952,0.0,True
kr,2019-08-05,,,,보합,1998.13,1946.98,-2.56,0.0,False
kr,2019-08-06,down,up,down,하락,1946.98,1917.5,-1.514,1.514,True
kr,2019-08-07,down,up,up,상승,1917.5,1909.71,-0.406,-0.406,False
kr,2019-08-08,,,,보합,1909.71,1920.61,0.571,0.0,True
kr,2019-08-09,,,up,상승,1920.61,1937.75,0.892,0.892,True
kr,2019-08-12,,,,보합,1937.75,1942.29,0.234,0.0,True
kr,2019-08-13,,,down,하락,1942.29,1925.83,-0.847,0.847,True
kr,2019-08-14,,,up,상승,1925.83,1938.37,0.651,0.651,True
kr,2019-08-16,,,,보합,1938.37,1927.17,-0.578,0.0,True
kr,2019-08-19,,,up,상승,1927.17,1939.9,0.661,0.661,True
kr,2019-08-20,,,up,상승,1939.9,1960.25,1.049,1.049,True
kr,2019-08-21,up,,,상승,1960.25,1964.65,0.224,0.224,True
kr,2019-08-22,,,,보합,1964.65,1951.01,-0.694,0.0,True
kr,2019-08-23,,,,보합,1951.01,1948.3,-0.139,0.0,True
kr,2019-08-26,,,down,하락,1948.3,1916.31,-1.642,1.642,True
kr,2019-08-27,down,up,up,상승,1916.31,1924.6,0.433,0.433,True
kr,2019-08-28,,,,보합,1924.6,1941.09,0.857,0.0,True
kr,2019-08-29,,,,보합,1941.09,1933.41,-0.396,0.0,True
kr,2019-08-30,,,up,상승,1933.41,1967.79,1.778,1.778,True
kr,2019-09-02,up,down,,혼조,1967.79,1969.19,0.071,0.0,True
kr,2019-09-03,,,,보합,1969.19,1965.69,-0.178,0.0,True
kr,2019-09-04,,,,보합,1965.69,1988.53,1.162,0.0,False
kr,2019-09-05,up,,up,상승,1988.53,2004.75,0.816,0.816,True
kr,2019-09-06,,,up,상승,2004.75,2009.13,0.218,0.218,True
kr,2019-09-09,,,,보합,2009.13,2019.55,0.519,0.0,True
kr,2019-09-10,,,,보합,2019.55,2032.08,0.62,0.0,True
kr,2019-09-11,,,,보합,2032.08,2049.2,0.842,0.0,True
kr,2019-09-16,,,,보합,2049.2,2062.22,0.635,0.0,True
kr,2019-09-17,,,,보합,2062.22,2062.33,0.005,0.0,True
kr,2019-09-18,,,,보합,2062.33,2070.73,0.407,0.0,True
kr,2019-09-19,,,,보합,2070.73,2080.35,0.465,0.0,True
kr,2019-09-20,,,,보합,2080.35,2091.52,0.537,0.0,True
kr,2019-09-23,,,,보합,2091.52,2091.7,0.009,0.0,True
kr,2019-09-24,,,,보합,2091.7,2101.04,0.447,0.0,True
kr,2019-09-25,,,,보합,2101.04,2073.39,-1.316,0.0,False
